S.No,Year,Month,Day,Hour,Minute,Second,PM1,PM2.5,PM10,Temp,Humidity,Light,CO,Water Temp,pH
8646,2019,12,1,12,17,52,4,5,6,36,84,36,95,27.94,6.49
8647,2019,12,1,12,18,39,4,6,9,36,81,35,95,27.94,6.49
8648,2019,12,1,12,19,27,6,10,11,39,85,35,95,27.88,6.47
8649,2019,12,1,12,20,14,4,5,8,36,84,35,95,27.88,6.46
8650,2019,12,1,12,21,10,0,6,8,39,84,36,95,27.88,6.49
8651,2019,12,1,12,22,2,6,9,9,39,86,36,95,27.88,6.52
8652,2019,12,1,12,22,49,4,5,8,36,84,36,95,27.81,6.46
8653,2019,12,1,12,23,37,5,8,9,36,81,35,95,27.81,6.51
8654,2019,12,1,12,24,24,5,9,9,36,86,35,95,27.81,6.5
8655,2019,12,1,12,25,12,4,6,6,36,84,35,95,27.75,6.48
8656,2019,12,1,12,25,59,5,8,8,35,81,35,95,27.75,6.51
8657,2019,12,1,12,26,46,3,4,5,39,84,35,95,27.75,6.48
8658,2019,12,1,12,27,34,4,6,6,36,84,35,95,27.75,6.47
8659,2019,12,1,12,28,21,5,9,9,34,81,36,95,27.69,6.44
8660,2019,12,1,12,29,8,4,5,6,36,84,35,95,27.69,6.53
8661,2019,12,1,12,29,56,4,8,10,34,84,35,95,27.69,6.47
8662,2019,12,1,12,30,43,5,8,8,36,84,36,95,27.63,6.47
8663,2019,12,1,12,31,30,5,8,10,35,81,35,95,27.63,6.46
8664,2019,12,1,12,32,17,4,9,10,37,84,35,95,27.63,6.48
8665,2019,12,1,12,33,5,4,5,7,34,85,35,95,27.63,6.46
8666,2019,12,1,12,33,53,4,5,8,38,84,35,95,27.63,6.5
8667,2019,12,1,12,34,50,4,8,9,35,86,35,95,27.56,6.48
8668,2019,12,1,12,35,37,4,7,8,35,84,35,95,27.56,6.46
8669,2019,12,1,12,36,25,10,35,80,35,95,27.56,6.47,,
8670,2019,12,1,12,37,12,5,7,7,39,84,35,95,27.5,6.51
8671,2019,12,1,12,38,0,4,7,9,34,84,35,95,27.5,6.51
8672,2019,12,1,12,38,47,5,9,9,36,81,35,95,27.5,6.46
8673,2019,12,1,12,39,34,4,8,11,36,84,35,95,27.5,6.48
8674,2019,12,1,12,40,22,4,4,7,35,86,35,95,27.44,6.48
8675,2019,12,1,12,41,14,4,7,7,35,84,35,95,27.44,6.44
8676,2019,12,1,12,42,1,4,5,7,34,81,35,95,27.44,6.5
8677,2019,12,1,12,42,49,5,8,8,39,84,35,95,27.38,6.47
8678,2019,12,1,12,43,36,5,8,8,35,84,35,95,27.38,6.47
8679,2019,12,1,12,44,23,4,5,7,35,81,35,95,27.38,6.46
8680,2019,12,1,12,45,15,5,10,11,36,81,35,95,27.38,6.46
8681,2019,12,1,12,46,2,5,8,9,36,84,35,95,27.31,6.48
8682,2019,12,1,12,46,49,4,5,7,35,84,35,95,27.31,6.51
8683,2019,12,1,12,47,37,5,7,7,36,84,35,95,27.31,6.48
8684,2019,12,1,12,48,28,5,7,7,35,84,35,95,27.31,6.46
8685,2019,12,1,12,49,15,3,7,9,35,82,35,95,27.25,6.45
8686,2019,12,1,12,50,4,4,5,5,35,84,35,95,27.25,6.44
8687,2019,12,1,12,50,51,0,7,7,35,81,35,95,27.25,6.46
8688,2019,12,1,12,51,39,4,5,5,38,84,35,95,27.25,6.5
8689,2019,12,1,12,52,27,4,5,5,35,81,35,95,27.19,6.52
8690,2019,12,1,12,53,15,4,7,9,38,84,35,95,27.19,6.49
8691,2019,12,1,12,54,2,3,5,7,35,85,35,95,27.19,6.5
8692,2019,12,1,12,54,50,4,7,7,38,84,35,95,27.19,6.45
8693,2019,12,1,12,55,38,4,7,7,35,84,35,95,27.19,6.46
8694,2019,12,1,12,56,25,3,5,7,34,80,35,95,27.13,6.46
8695,2019,12,1,12,57,12,4,5,5,35,84,35,95,27.13,6.51
8696,2019,12,1,12,58,4,4,5,5,33,85,35,95,27.13,6.48
8697,2019,12,1,12,58,52,3,5,5,34,84,35,95,27.13,6.52
8698,2019,12,1,12,59,44,4,7,8,35,81,35,95,27.06,6.48
8699,2019,12,1,13,0,32,4,5,8,35,84,35,95,27.06,6.5
8700,2019,12,1,13,1,19,4,5,7,33,84,35,95,27.06,6.51
8701,2019,12,1,13,2,6,4,5,8,35,82,35,95,27,6.48
8702,2019,12,1,13,2,55,5,7,8,35,84,35,95,27,6.47
8703,2019,12,1,13,3,47,4,4,4,35,84,35,95,27,6.45
8704,2019,12,1,13,4,34,4,5,7,33,80,35,95,27,6.47
8705,2019,12,1,13,5,26,3,4,5,35,81,35,95,27,6.47
8706,2019,12,1,13,6,13,4,5,5,38,84,35,95,26.94,6.49
8707,2019,12,1,13,7,0,4,5,7,35,84,35,95,26.94,6.48
8708,2019,12,1,13,7,52,4,8,8,35,84,35,95,26.94,6.47
8709,2019,12,1,13,8,44,4,5,7,35,86,35,95,26.88,6.47
8710,2019,12,1,13,9,32,4,4,7,35,80,35,95,26.88,6.46
8711,2019,12,1,13,10,19,4,5,8,35,85,35,95,26.88,6.49
8712,2019,12,1,13,11,6,4,7,8,35,86,35,95,26.88,6.45
8713,2019,12,1,13,11,58,4,4,4,35,84,35,95,26.88,6.5
8714,2019,12,1,13,12,45,4,7,8,35,81,34,95,26.2019,12
8715,2019,12,1,13,14,20,3,4,5,35,84,35,95,26.81,6.51
8716,2019,12,1,13,15,8,,5,7,33,81,35,95,26.81,6.51
8717,2019,12,1,13,15,55,4,7,8,35,84,35,95,26.75,6.53
8718,2019,12,1,13,16,43,4,5,5,35,84,35,95,26.75,6.45
8719,2019,12,1,13,17,30,4,5,5,35,81,34,95,26.75,6.48
8720,2019,12,1,13,18,22,3,4,4,35,81,35,95,26.75,6.48
8721,2019,12,1,13,19,9,4,7,8,38,84,35,95,26.75,6.46
8722,2019,12,1,13,19,56,4,7,7,35,84,35,95,26.69,6.47
8723,2019,12,1,13,20,45,4,5,5,38,84,35,95,26.69,6.42019
8724,2019,12,1,13,22,20,4,5,5,35,81,35,95,26.69,6.51
8725,2019,12,1,13,23,7,3,5,9,35,84,35,95,26.69,6.49
8726,2019,12,1,13,23,56,3,5,5,38,84,35,95,26.63,6.49
8727,2019,12,1,13,24,44,4,5,5,35,84,34,95,26.63,6.45
8728,2019,12,1,13,25,31,0,8,35,82,34,95,26.63,6.48,
8729,2019,12,1,13,26,23,3,4,4,35,80,34,95,26.63,6.45
8730,2019,12,1,13,27,10,4,5,10,33,84,35,95,26.63,6.48
8731,2019,12,1,13,27,58,4,5,5,33,84,35,95,26.56,6.49
8732,2019,12,1,13,28,45,4,7,8,35,83,34,95,26.56,6.46
8733,2019,12,1,13,29,33,4,5,5,38,84,35,95,26.56,6.49
8734,2019,12,1,13,30,21,2,3,3,35,82,34,95,26.56,6.48
8735,2019,12,1,13,31,8,3,5,5,38,84,34,95,26.5,6.42019
8736,2019,12,1,13,32,47,3,5,8,35,84,35,95,26.5,6.46
8737,2019,12,1,13,33,35,4,7,9,36,81,34,95,26.5,6.44
8738,2019,12,1,13,34,22,4,7,7,35,84,35,95,26.5,6.48
8739,2019,12,1,13,35,10,3,4,5,35,84,35,95,26.44,6.47
8740,2019,12,1,13,35,57,4,5,5,35,81,34,95,26.44,6.46
8741,2019,12,1,13,36,45,4,4,5,39,86,34,95,26.44,6.47
8742,2019,12,1,13,37,37,5,8,10,38,84,34,95,26.44,6.5
8743,2019,12,1,13,38,24,4,7,7,35,84,35,95,26.44,6.47
8744,2019,12,1,13,39,11,4,7,7,35,81,34,95,26.442019,12
8745,2019,12,1,13,40,47,2,4,4,35,81,34,95,26.38,6.45
8746,2019,12,1,13,41,39,3,4,4,35,81,34,95,26.38,6.45
8747,2019,12,1,13,42,26,3,7,8,35,84,34,95,26.38,6.47
8748,2019,12,1,13,43,14,2,4,4,35,84,34,95,26.31,6.45
8749,2019,12,1,13,44,1,3,4,4,35,81,34,95,26.31,6.49
8750,2019,12,1,13,44,49,3,5,5,35,86,34,95,26.31,6.44
8751,2019,12,1,13,45,37,4,4,5,35,81,34,95,26.31,6.48
8752,2019,12,1,13,46,28,3,4,4,35,81,34,95,26.31,6.47
8753,2019,12,1,13,47,16,4,5,5,38,86,34,95,26.31,6.48
8754,2019,12,1,13,48,3,4,5,7,35,84,34,95,26.25,6.47
8755,2019,12,1,13,48,51,4,7,7,35,81,35,95,26.25,6.47
8756,2019,12,1,13,49,39,3,4,5,35,84,34,95,26.25,6.46
8757,2019,12,1,13,50,27,3,4,4,35,80,34,95,26.25,6.45
8758,2019,12,1,13,51,14,2,4,4,33,84,34,95,26.25,6.49
8759,2019,12,1,13,52,2,3,4,7,35,84,35,95,26.25,6.47
8760,2019,12,1,13,52,49,3,3,3,35,81,34,95,26.19,6.51
8761,2019,12,1,13,53,36,4,7,8,38,84,34,95,26.19,6.46
8762,2019,12,1,13,54,24,3,4,5,35,85,34,95,26.19,6.52
8763,2019,12,1,13,55,11,3,4,4,35,80,34,95,26.19,6.44
8764,2019,12,1,13,55,58,4,5,5,35,84,34,95,26.19,6.48
8765,2019,12,1,13,56,50,4,5,7,35,84,34,95,26.19,6.47
8766,2019,12,1,13,57,38,3,5,5,35,84,34,95,26.13,6.45
8767,2019,12,1,13,58,25,0,5,5,35,81,34,95,26.13,6.48
8768,2019,12,1,13,59,13,3,3,4,38,84,34,95,26.13,6.45
8769,2019,12,1,14,0,0,4,5,5,33,84,34,95,26.13,6.42019
8770,2019,12,1,14,1,39,3,4,8,33,81,34,95,26.13,6.45
8771,2019,12,1,14,2,26,3,4,4,35,84,34,95,26.06,6.47
8772,2019,12,1,14,3,14,3,5,5,35,84,34,95,26.06,2019
8773,2019,12,1,14,4,49,3,4,4,37,84,34,95,26.06,6.46
8774,2019,12,1,14,5,41,4,5,5,38,84,34,95,26,6.51
8775,2019,12,1,14,6,28,3,4,4,35,84,34,95,26.06,6.47
8776,2019,12,1,14,7,16,3,4,4,35,81,34,95,26,6.45
8777,2019,12,1,14,8,3,3,4,4,34,84,34,95,26,6.47
8778,2019,12,1,14,8,54,3,4,4,35,84,34,95,26,6.42019
8779,2019,12,1,14,10,29,3,5,7,33,81,34,95,26,6.47
8780,2019,12,1,14,11,17,3,4,5,36,84,34,95,26,62019
8781,2019,12,1,14,12,52,3,4,5,35,81,34,95,25.94,62019
8782,2019,12,1,14,14,27,3,5,5,35,84,34,95,25.94,6.44
8783,2019,12,1,14,15,14,4,7,8,35,82,35,95,25.94,6.47
8784,2019,12,1,14,16,3,3,5,7,35,80,34,95,25.94,6.46
8785,2019,12,1,14,16,51,3,3,4,35,84,34,95,25.88,6.49
8786,2019,12,1,14,17,38,3,4,6,34,85,34,95,25.882019,12
8787,2019,12,1,14,19,17,2,4,4,35,81,34,95,25.88,6.47
8788,2019,12,1,14,20,13,3,4,4,34,84,34,95,25.88,6.46
8789,2019,12,1,14,21,1,2,4,4,35,81,34,95,25.88,6.46
8790,2019,12,1,14,21,52,3,4,4,35,81,34,95,25.81,6.46
8791,2019,12,1,14,22,40,3,5,7,38,84,34,95,25.81,6.46
8792,2019,12,1,14,23,32,2,3,3,38,85,34,95,25.81,6.47
8793,2019,12,1,14,24,19,3,4,4,35,84,34,95,25.81,6.47
8794,2019,12,1,14,25,7,3,4,4,35,81,34,95,25.81,6.44
8795,2019,12,1,14,25,54,2,4,5,35,84,34,95,25.81,6.47
8796,2019,12,1,14,26,42,3,4,4,34,84,34,95,25.81,6.45
8797,2019,12,1,14,27,29,4,4,7,35,81,34,95,25.75,6.5
8798,2019,12,1,14,28,16,2,3,3,38,86,34,95,25.75,6.48
8799,2019,12,1,14,29,4,3,5,5,33,84,34,95,25.75,6.45
8800,2019,12,1,14,29,51,3,5,7,35,83,34,95,25.75,6.42019
8801,2019,12,1,14,31,26,2,4,4,35,84,34,95,25.75,6.44
8802,2019,12,1,14,32,13,2,4,4,35,81,34,95,25.69,6.5
8803,2019,12,1,14,33,1,2,5,5,38,84,34,95,25.69,6.45
8804,2019,12,1,14,33,48,2,4,4,35,84,34,95,25.69,6.45
8805,2019,12,1,14,34,36,3,4,5,35,81,34,95,25.69,6.44
8806,2019,12,1,14,35,28,3,5,9,35,81,34,95,25.69,6.45
8807,2019,12,1,14,36,15,3,4,5,35,84,34,95,25.69,6.48
8808,2019,12,1,14,37,2,3,4,5,35,84,34,95,25.63,6.48
8809,2019,12,1,14,37,50,2,3,3,35,81,34,95,25.63,2019
8810,2019,12,1,14,39,24,4,5,5,35,84,34,95,25.63,6.48
8811,2019,12,1,14,40,12,2,3,4,35,81,34,95,25.63,6.44
8812,2019,12,1,14,40,59,2,4,4,35,84,34,95,25.63,6.48
8813,2019,12,1,14,41,47,0,4,4,35,84,34,95,25.63,6.44
8814,2019,12,1,14,42,34,2,3,3,34,81,34,95,25.56,6.45
8815,2019,12,1,14,43,22,4,7,7,38,84,34,95,25.56,6.47
8816,2019,12,1,14,44,9,4,5,5,33,84,34,95,25.56,6.48
8817,2019,12,1,14,44,57,3,3,3,35,81,34,95,25.56,6.44
8818,2019,12,1,14,45,44,3,3,3,35,84,34,95,25.56,6.46
8819,2019,12,1,14,46,32,3,5,5,35,84,34,95,25.56,6.48
8820,2019,12,1,14,47,19,2,3,5,35,81,34,95,25.5,6.45
8821,2019,12,1,14,48,6,2,4,7,38,84,34,95,25.5,6.46
8822,2019,12,1,14,48,54,3,4,7,35,81,34,95,25.5,6.5
8823,2019,12,1,14,49,42,3,4,5,38,84,34,95,25.5,6.45
8824,2019,12,1,14,50,29,3,4,4,35,84,34,95,25.5,6.45
8825,2019,12,1,14,51,17,3,4,4,35,81,34,95,25.5,6.44
8826,2019,12,1,14,52,4,3,4,5,35,84,34,95,25.5,6.47
8827,2019,12,1,14,52,52,3,4,4,35,84,34,95,25.5,6.47
8828,2019,12,1,14,53,39,3,5,7,35,81,34,95,25.5,6.45
8829,2019,12,1,14,54,27,3,5,5,37,86,34,95,25.44,6.44
8830,2019,12,1,14,55,14,2,3,4,33,84,34,95,25.44,6.51
8831,2019,12,1,14,56,2,3,4,4,34,81,34,95,25.44,6.46
8832,2019,12,1,14,56,49,3,4,5,35,84,34,95,25.44,6.472019
8833,2019,12,1,14,58,24,2,5,5,35,81,34,95,25.42019,12
8834,2019,12,1,15,0,50,4,4,5,35,84,34,95,25.38,6.44
8835,2019,12,1,15,1,38,2,4,4,35,81,34,95,25.38,6.47
8836,2019,12,1,15,2,25,3,7,7,35,84,34,95,25.38,6.45
8837,2019,12,1,15,3,13,3,4,4,35,84,34,95,25.38,6.45
8838,2019,12,1,15,4,0,2,3,4,33,83,34,95,25.38,6.45
8839,2019,12,1,15,4,48,3,4,4,39,86,34,95,25.38,6.43
8840,2019,12,1,15,5,35,0,5,35,84,34,95,25.31,6.44,
8841,2019,12,1,15,6,23,3,5,7,35,82,34,95,25.31,6.45
8842,2019,12,1,15,7,14,2,3,3,35,81,34,95,25.31,6.43
8843,2019,12,1,15,8,6,4,5,5,35,83,34,95,25.31,6.43
8844,2019,12,1,15,8,53,3,5,5,35,84,34,95,25.31,6.46
8845,2019,12,1,15,9,41,2,3,3,35,84,34,95,25.31,6.45
8846,2019,12,1,15,10,28,4,4,5,35,81,34,95,25.31,6.43
8847,2019,12,1,15,11,16,3,3,4,37,84,34,95,25.25,6.44
8848,2019,12,1,15,12,3,3,5,5,35,84,34,95,25.25,6.44
8849,2019,12,1,15,12,51,2,2,4,35,81,34,95,25.25,6.482019
8850,2019,12,1,15,14,26,2,3,3,35,84,34,95,25.25,6.45
8851,2019,12,1,15,15,13,2,4,4,34,81,34,95,25.25,6.44
8852,2019,12,1,15,16,5,3,3,3,35,81,34,95,25.25,6.46
8853,2019,12,1,15,16,52,4,5,5,36,85,34,95,25.19,6.46
8854,2019,12,1,15,17,39,2,3,3,34,84,34,95,25.19,6.43
8855,2019,12,1,15,18,31,3,4,4,33,85,34,95,25.19,6.43
8856,2019,12,1,15,19,19,3,4,4,36,81,34,95,25.19,6.4
8857,2019,12,1,15,20,6,2,2,2,35,84,34,95,25.19,6.46
8858,2019,12,1,15,20,54,3,4,5,35,84,34,95,25.19,6.45
8859,2019,12,1,15,21,41,2,3,4,34,81,34,95,25.19,6.44
8860,2019,12,1,15,22,33,3,5,5,33,81,34,95,25.19,6.44
8861,2019,12,1,15,23,20,3,4,4,38,85,34,95,25.19,6.43
8862,2019,12,1,15,24,8,2,4,5,33,84,34,95,25.13,6.45
8863,2019,12,1,15,24,55,3,4,4,34,81,34,95,25.13,6.41
8864,2019,12,1,15,25,42,2,3,3,35,85,34,95,25.13,6.45
8865,2019,12,1,15,26,30,3,4,11,35,85,34,95,25.13,6.43
8866,2019,12,1,15,27,17,3,5,5,35,81,34,95,25.13,6.47
8867,2019,12,1,15,28,9,3,4,4,35,81,34,95,25.13,6.46
8868,2019,12,1,15,28,57,2,3,4,38,84,34,95,25.13,6.46
8869,2019,12,1,15,29,44,2,3,4,35,84,34,95,25.13,6.432019
8870,2019,12,1,15,31,23,3,4,5,35,81,34,95,25.06,6.42
8871,2019,12,1,15,32,11,4,5,5,35,84,34,95,25.06,6.47
8872,2019,12,1,15,32,58,3,4,5,35,84,34,95,25.06,6.45
8873,2019,12,1,15,33,45,2,4,4,35,81,34,95,25.06,6.44
8874,2019,12,1,15,34,33,3,4,5,38,84,34,95,25.06,6.45
8875,2019,12,1,15,35,20,4,5,5,35,84,34,95,25.06,6.45
8876,2019,12,1,15,36,8,3,5,5,35,81,34,95,25.06,6.43
8877,2019,12,1,15,36,55,4,5,7,35,84,34,95,25.06,6.45
8878,2019,12,1,15,37,47,3,5,7,35,84,34,95,25,6.47
8879,2019,12,1,15,38,39,3,5,5,35,84,34,95,25,6.44
8880,2019,12,1,15,39,26,2,3,3,35,84,34,95,25,6.43
8881,2019,12,1,15,40,13,3,4,4,35,81,34,95,25,6.44
8882,2019,12,1,15,41,1,3,5,7,39,84,34,95,25,6.45
8883,2019,12,1,15,41,48,3,4,5,36,84,34,95,25,6.45
8884,2019,12,1,15,42,36,2,4,4,35,81,34,95,25,62019
8885,2019,12,1,15,44,12,2,3,3,35,81,34,95,25,6.42
8886,2019,12,1,15,44,59,3,4,7,35,85,34,95,25,6.48
8887,2019,12,1,15,45,47,4,7,8,35,84,34,95,25,6.42
8888,2019,12,1,15,46,34,3,4,5,35,81,34,95,24.94,6.46
8889,2019,12,1,15,47,21,3,4,7,39,84,34,95,25,6.45
8890,2019,12,1,15,48,9,2,4,5,35,84,34,95,24.94,6.44
8891,2019,12,1,15,48,56,3,4,7,35,81,34,95,24.94,6.43
8892,2019,12,1,15,49,48,2,3,3,36,81,34,95,24.94,6.42
8893,2019,12,1,15,50,35,3,5,5,35,85,34,95,24.94,6.47
8894,2019,12,1,15,51,23,4,4,7,35,86,34,95,24.94,6.43
8895,2019,12,1,15,52,10,3,4,4,36,81,34,95,24.94,6.44
8896,2019,12,1,15,53,2,3,4,7,36,83,34,95,24.94,6.47
8897,2019,12,1,15,53,50,4,5,7,39,84,34,95,24.94,6.44
8898,2019,12,1,15,54,37,2,4,5,36,84,34,95,24.94,6.46
8899,2019,12,1,15,55,24,0,5,5,35,80,34,95,24.94,6.45
8900,2019,12,1,15,56,12,3,8,9,35,84,34,95,24.94,6.46
8901,2019,12,1,15,56,59,3,4,4,34,86,34,95,24.94,6.45
8902,2019,12,1,15,57,46,0,5,5,35,81,34,95,24.94,6.42
8903,2019,12,1,15,58,34,4,4,4,38,86,34,95,24.94,6.43
8904,2019,12,1,15,59,21,3,4,5,35,84,34,95,24.88,6.45
8905,2019,12,1,16,0,13,4,5,8,35,84,34,95,24.88,6.44
8906,2019,12,1,16,1,9,3,4,4,40,84,34,95,24.88,6.44
8907,2019,12,1,16,1,57,2,4,4,36,84,34,95,24.88,6.5
8908,2019,12,1,16,2,44,3,5,5,35,81,34,95,24.88,6.42019
8909,2019,12,1,16,4,19,2,3,3,36,86,34,95,24.88,6.41
8910,2019,12,1,16,5,6,3,4,5,34,80,34,95,24.88,6.442019
8911,2019,12,1,16,6,41,4,5,5,35,84,34,95,24.88,6.47
8912,2019,12,1,16,7,29,4,4,5,36,81,34,95,24.88,6.41
8913,2019,12,1,16,8,17,3,5,7,35,84,34,95,24.88,6.45
8914,2019,12,1,16,9,5,3,4,4,35,81,34,95,24.88,6.44
8915,2019,12,1,16,9,52,3,4,5,34,86,34,95,24.88,6.46
8916,2019,12,1,16,10,40,3,8,8,35,84,34,95,24.81,6.43
8917,2019,12,1,16,11,27,4,7,7,35,81,34,95,24.81,6.44
8918,2019,12,1,16,12,14,4,4,39,85,34,95,24.81,6.44,
8919,2019,12,1,16,13,2,3,5,7,35,85,34,95,24.81,6.44
8920,2019,12,1,16,13,49,4,5,8,36,81,34,95,24.81,6.42
8921,2019,12,1,16,14,41,3,3,3,34,83,34,95,24.81,6.43
8922,2019,12,1,16,15,28,4,5,7,34,84,34,95,24.81,6.46
8923,2019,12,1,16,16,21,3,4,4,36,84,34,95,24.81,6.44
8924,2019,12,1,16,17,9,3,5,36,81,34,95,24.81,6.44,
8925,2019,12,1,16,17,56,3,4,8,36,84,34,95,24.81,6.47
8926,2019,12,1,16,18,42,3,4,4,35,84,34,95,24.81,6.48
8927,2019,12,1,16,19,30,3,5,7,35,84,34,95,24.81,6.43
8928,2019,12,1,16,20,17,3,4,5,36,81,34,95,24.81,6.45
8929,2019,12,1,16,21,4,3,3,4,36,81,34,95,24.81,6.52019
8930,2019,12,1,16,22,39,4,5,5,36,84,34,95,24.81,6.45
8931,2019,12,1,16,23,31,3,4,7,36,80,34,95,24.75,6.43
8932,2019,12,1,16,24,19,3,5,5,39,85,34,95,24.75,6.44
8933,2019,12,1,16,25,6,3,4,4,36,84,34,95,24.75,6.43
8934,2019,12,1,16,25,54,3,4,4,35,81,34,95,24.75,6.442019
8935,2019,12,1,16,27,29,3,4,5,36,85,34,95,24.75,6.42
8936,2019,12,1,16,28,16,4,5,7,34,81,34,95,24.75,6.46
8937,2019,12,1,16,29,3,3,4,5,39,84,34,95,24.75,6.44
8938,2019,12,1,16,29,51,3,4,5,34,84,34,95,24.75,6.45
8939,2019,12,1,16,30,38,3,5,7,35,80,34,95,24.75,6.42
8940,2019,12,1,16,31,26,4,7,7,36,84,34,95,24.75,6.46
8941,2019,12,1,16,32,13,3,4,5,34,84,34,95,24.75,6.43
8942,2019,12,1,16,33,0,3,5,5,33,81,34,95,24.75,6.44
8943,2019,12,1,16,33,49,3,5,7,36,84,34,95,24.75,6.42
8944,2019,12,1,16,34,36,3,5,5,35,83,34,95,24.75,6.44
8945,2019,12,1,16,35,24,4,5,8,39,84,34,95,24.75,6.44
8946,2019,12,1,16,36,11,0,5,36,84,34,95,24.75,6.43,
8947,2019,12,1,16,37,4,3,5,5,36,81,34,95,24.75,6.5
8948,2019,12,1,16,37,51,5,7,9,39,84,34,95,24.69,6.45
8949,2019,12,1,16,38,39,4,5,7,36,84,34,95,24.75,6.45
8950,2019,12,1,16,39,26,3,5,5,35,81,34,95,24.75,6.44
8951,2019,12,1,16,40,18,3,7,9,36,83,34,95,24.69,6.44
8952,2019,12,1,16,41,5,4,7,7,35,84,34,95,24.69,6.46
8953,2019,12,1,16,41,53,4,7,8,36,84,34,95,24.69,6.42
8954,2019,12,1,16,42,45,4,7,7,33,84,34,95,24.69,6.46
8955,2019,12,1,16,43,32,3,3,3,35,81,34,95,24.69,6.46
8956,2019,12,1,16,44,23,4,5,5,36,81,34,95,24.69,6.46
8957,2019,12,1,16,45,11,4,4,7,38,84,34,95,24.69,6.49
8958,2019,12,1,16,45,58,4,5,10,35,84,34,95,24.69,6.45
8959,2019,12,1,16,46,46,4,7,7,35,81,34,95,24.69,6.45
8960,2019,12,1,16,47,33,4,4,4,36,86,34,95,24.69,6.47
8961,2019,12,1,16,48,21,3,4,4,36,84,34,95,24.69,6.42
8962,2019,12,1,16,49,8,3,4,4,35,83,34,95,24.69,6.44
8963,2019,12,1,16,50,0,4,5,7,36,83,34,95,24.69,6.44
8964,2019,12,1,16,50,47,3,4,5,39,84,34,95,24.69,6.49
8965,2019,12,1,16,51,35,5,7,8,35,86,34,95,24.69,6.45
8966,2019,12,1,16,52,22,0,5,36,82,34,95,24.69,6.43,
8967,2019,12,1,16,53,10,3,4,5,36,84,34,95,24.69,6.47
8968,2019,12,1,16,53,58,4,5,8,35,81,34,95,24.69,6.44
8969,2019,12,1,16,54,45,4,5,7,35,85,34,95,24.69,6.46
8970,2019,12,1,16,55,33,4,5,7,34,84,34,95,24.69,6.42
8971,2019,12,1,16,56,20,3,7,7,35,81,34,95,24.63,6.49
8972,2019,12,1,16,57,8,4,7,7,39,86,34,95,24.63,6.45
8973,2019,12,1,16,57,55,4,5,5,35,84,34,95,24.63,6.44
8974,2019,12,1,16,58,47,3,4,4,35,84,34,95,24.63,6.49
8975,2019,12,1,16,59,34,4,7,7,35,81,34,95,24.63,6.44
8976,2019,12,1,17,0,22,3,7,7,35,84,34,95,24.63,6.44
8977,2019,12,1,17,1,14,4,8,9,35,84,34,95,24.63,6.43
8978,2019,12,1,17,2,2,3,5,7,36,81,34,95,24.63,6.49
8979,2019,12,1,17,2,54,3,5,7,35,81,34,95,24.63,6.41
8980,2019,12,1,17,3,41,3,5,7,35,84,34,95,24.63,6.48
8981,2019,12,1,17,4,29,4,5,7,36,84,34,95,24.63,6.44
8982,2019,12,1,17,5,16,4,5,7,35,81,34,95,24.63,6.46
8983,2019,12,1,17,6,3,5,8,8,39,84,34,95,24.63,6.452019
8984,2019,12,1,17,7,38,5,8,9,36,83,34,95,24.63,6.45
8985,2019,12,1,17,8,25,4,7,14,35,81,34,95,24.63,6.44
8986,2019,12,1,17,9,14,4,5,7,35,86,34,95,24.63,6.45
8987,2019,12,1,17,10,1,4,5,7,36,81,34,95,24.63,6.43
8988,2019,12,1,17,10,48,4,5,40,84,34,95,24.63,6.44,
8989,2019,12,1,17,11,36,4,5,7,38,84,34,95,24.63,6.42
8990,2019,12,1,17,12,23,4,5,5,39,80,34,95,24.63,6.38
8991,2019,12,1,17,13,11,4,8,9,38,84,34,95,24.63,6.42
8992,2019,12,1,17,13,58,5,5,7,39,84,34,95,24.56,6.38
8993,2019,12,1,17,14,50,4,7,7,39,84,34,95,24.56,6.39
8994,2019,12,1,17,15,37,5,8,8,39,80,34,95,24.63,6.4
8995,2019,12,1,17,16,27,4,7,8,39,82,34,95,24.56,6.37
8996,2019,12,1,17,17,18,5,8,13,37,81,34,95,24.56,6.39
8997,2019,12,1,17,18,6,5,7,15,39,84,34,95,24.63,6.41
8998,2019,12,1,17,18,53,4,7,8,39,85,34,95,24.56,6.42
8999,2019,12,1,17,19,40,3,5,5,40,83,34,95,24.56,6.41
9000,2019,12,1,17,20,29,7,7,7,40,84,34,95,24.56,6.39
9001,2019,12,1,17,21,16,5,7,9,38,81,34,95,24.56,6.43
9002,2019,12,1,17,22,4,4,5,7,43,2,34,95,24.56,6.4
9003,2019,12,1,17,22,51,4,5,5,39,84,34,95,24.56,6.4
9004,2019,12,1,17,23,39,7,9,9,40,81,34,95,24.56,6.39
9005,2019,12,1,17,24,27,4,5,5,39,11,34,95,24.56,6.38
9006,2019,12,1,17,25,14,5,7,7,40,0,34,95,24.56,62019
9007,2019,12,1,17,26,49,5,5,8,40,-1,34,95,24.56,6.42
9008,2019,12,1,17,27,36,4,8,9,41,7,34,95,24.63,6.4
9009,2019,12,1,17,28,24,5,8,8,44,14,34,95,24.63,6.39
9010,2019,12,1,17,29,11,4,5,7,40,-9,34,95,24.63,6.39
9011,2019,12,1,17,30,3,4,7,8,40,-10,34,95,24.632019,12
9012,2019,12,1,17,32,30,4,7,9,40,10,35,95,24.63,6.4
9013,2019,12,1,17,33,17,5,8,8,40,-7,35,95,24.63,6.38
